use_ym,rte_no,rte_nm,stops_id,stops_ars_no,stops_nm,hour,rideNope,gffNope,totalNope
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,02,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,03,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,04,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,05,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,06,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,07,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,08,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,09,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,10,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,11,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,12,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,13,1,0,1
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,14,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,15,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,16,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,17,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,18,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,19,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,20,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,21,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,22,0,0,0
201511,463,463(염곡동~국회의사당),~,~,버스정류장미정의,23,0,0,0
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,00,21,37,58
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,01,0,0,0
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,02,0,0,0
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,03,0,0,0
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,04,0,0,0
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,05,29,34,63
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,06,83,116,199
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,07,131,137,268
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,08,202,348,550
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,09,113,353,466
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,10,128,322,450
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,11,143,309,452
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,12,181,339,520
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,13,225,400,625
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,14,197,472,669
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,15,231,487,718
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,16,285,564,849
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,17,319,799,1118
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,18,287,679,966
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,19,254,708,962
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,20,218,478,696
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,21,200,533,733
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,22,186,577,763
201511,463,463(염곡동~국회의사당),101000082,02182,신당역.중앙시장앞,23,155,317,472
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,00,0,0,0
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,01,0,0,0
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,02,0,0,0
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,03,0,0,0
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,04,135,23,158
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,05,283,65,348
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,06,447,37,484
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,07,998,62,1060
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,08,1323,132,1455
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,09,1014,107,1121
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,10,513,96,609
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,11,447,132,579
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,12,377,121,498
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,13,471,117,588
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,14,371,103,474
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,15,324,184,508
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,16,382,138,520
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,17,286,172,458
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,18,300,156,456
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,19,241,168,409
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,20,213,109,322
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,21,167,76,243
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,22,142,110,252
201511,463,463(염곡동~국회의사당),101000083,02183,성동고등학교,23,7,8,15
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,00,14,44,58
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,01,0,0,0
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,02,0,0,0
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,03,0,0,0
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,04,0,0,0
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,05,24,4,28
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,06,57,73,130
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,07,140,118,258
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,08,134,190,324
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,09,91,91,182
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,10,98,105,203
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,11,132,127,259
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,12,135,143,278
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,13,136,167,303
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,14,134,153,287
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,15,160,208,368
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,16,137,215,352
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,17,169,299,468
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,18,167,342,509
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,19,175,327,502
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,20,117,274,391
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,21,120,292,412
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,22,86,368,454
201511,463,463(염곡동~국회의사당),101000084,02184,성동고등학교,23,68,263,331
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,00,163,71,234
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,01,0,0,0
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,02,0,0,0
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,03,0,0,0
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,04,0,0,0
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,05,0,0,0
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,06,485,83,568
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,07,2009,227,2236
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,08,3774,654,4428
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,09,2693,586,3279
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,10,1095,359,1454
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,11,771,260,1031
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,12,608,271,879
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,13,688,317,1005
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,14,530,268,798
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,15,573,364,937
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,16,644,391,1035
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,17,808,549,1357
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,18,1119,1029,2148
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,19,805,863,1668
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,20,771,551,1322
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,21,570,448,1018
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,22,594,516,1110
201511,463,463(염곡동~국회의사당),122000014,23114,학동역,23,387,250,637
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,00,0,0,0
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,01,0,0,0
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,02,0,0,0
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,03,0,0,0
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,04,58,42,100
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,05,163,198,361
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,06,145,201,346
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,07,324,285,609
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,08,529,615,1144
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,09,452,683,1135
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,10,389,491,880
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,11,476,525,1001
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,12,505,504,1009
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,13,830,677,1507
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,14,705,578,1283
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,15,661,449,1110
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,16,608,330,938
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,17,603,363,966
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,18,693,535,1228
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,19,704,307,1011
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,20,693,162,855
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,21,903,125,1028
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,22,879,123,1002
201511,721,721번(북가좌동~건대입구역),100000087,01183,종로3가,23,211,20,231
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),00,159,110,269
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),01,0,0,0
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),02,0,0,0
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),03,0,0,0
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),04,0,0,0
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),05,11,11,22
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),06,283,360,643
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),07,394,820,1214
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),08,577,1252,1829
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),09,733,1250,1983
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),10,544,1141,1685
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),11,572,1036,1608
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),12,623,810,1433
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),13,623,988,1611
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),14,573,844,1417
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),15,752,924,1676
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),16,701,810,1511
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),17,578,727,1305
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),18,408,625,1033
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),19,318,748,1066
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),20,378,699,1077
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),21,361,469,830
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),22,326,330,656
201511,721,721번(북가좌동~건대입구역),100000365,01037,동대문(흥인지문),23,374,492,866
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,00,0,0,0
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,01,0,0,0
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,02,0,0,0
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,03,0,0,0
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,04,42,246,288
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,05,152,318,470
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,06,314,513,827
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,07,723,923,1646
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,08,732,1089,1821
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,09,397,685,1082
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,10,342,445,787
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,11,359,464,823
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,12,369,401,770
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,13,366,361,727
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,14,313,351,664
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,15,290,306,596
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,16,287,297,584
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,17,333,255,588
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,18,308,229,537
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,19,199,169,368
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,20,179,116,295
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,21,114,80,194
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,22,85,50,135
201511,721,721번(북가좌동~건대입구역),112000099,13182,모래내삼거리,23,0,0,0
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,00,0,0,0
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,01,0,0,0
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,02,0,0,0
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,03,0,0,0
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,04,241,0,241
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,05,434,5,439
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,06,1083,17,1100
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,07,1861,54,1915
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,08,1546,27,1573
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,09,1257,51,1308
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,10,1043,57,1100
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,11,1026,40,1066
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,12,1014,31,1045
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,13,858,27,885
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,14,633,44,677
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,15,575,48,623
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,16,611,35,646
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,17,562,36,598
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,18,540,34,574
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,19,327,39,366
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,20,270,15,285
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,21,198,19,217
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,22,141,4,145
201511,721,721번(북가좌동~건대입구역),112000102,13185,북가좌삼호.가재울아이파크아파트,23,0,0,0
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,00,8,541,549
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,01,0,16,16
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,02,0,0,0
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,03,0,0,0
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,04,0,0,0
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,05,0,0,0
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,06,6,52,58
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,07,55,124,179
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,08,105,251,356
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,09,62,196,258
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,10,45,251,296
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,11,67,321,388
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,12,47,434,481
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,13,51,471,522
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,14,45,609,654
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,15,59,871,930
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,16,72,969,1041
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,17,53,1059,1112
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,18,44,1152,1196
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,19,35,1357,1392
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,20,22,1219,1241
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,21,32,1084,1116
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,22,29,1319,1348
201511,721,721번(북가좌동~건대입구역),112000103,13186,북가좌삼호.가재울아이파크아파트,23,12,1064,1076
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,00,3,0,3
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,01,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,02,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,03,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,04,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,05,251,50,301
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,06,129,10,139
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,07,288,6,294
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,08,423,15,438
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,09,267,11,278
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,10,303,20,323
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,11,333,27,360
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,12,426,30,456
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,13,455,46,501
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,14,551,23,574
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,15,638,38,676
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,16,725,37,762
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,17,857,56,913
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,18,1014,54,1068
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,19,907,26,933
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,20,574,17,591
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,21,582,21,603
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,22,555,25,580
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000082,02182,신당역.중앙시장앞,23,392,23,415
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,00,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,01,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,02,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,03,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,04,5,16,21
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,05,25,203,228
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,06,45,167,212
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,07,79,196,275
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,08,151,443,594
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,09,111,342,453
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,10,93,268,361
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,11,79,296,375
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,12,81,304,385
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,13,96,318,414
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,14,79,312,391
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,15,76,278,354
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,16,45,270,315
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,17,46,315,361
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,18,59,347,406
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,19,79,240,319
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,20,95,146,241
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,21,60,151,211
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,22,26,139,165
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000083,02183,성동고등학교,23,17,97,114
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,00,1,2,3
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,01,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,02,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,03,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,04,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,05,108,56,164
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,06,98,4,102
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,07,169,22,191
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,08,279,36,315
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,09,257,20,277
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,10,184,18,202
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,11,176,24,200
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,12,217,29,246
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,13,222,25,247
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,14,223,33,256
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,15,232,33,265
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,16,339,39,378
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,17,296,59,355
